time	V(AC_OUT_N)*Id(M3)+V(N009)*Ig(M3)
2.004410113444518e-002	6.661583e-005
2.004988803606259e-002	7.165670e-005
2.005645613861139e-002	7.700461e-005
2.006397058873018e-002	8.277152e-005
2.007324963203199e-002	8.943825e-005
2.008324963203199e-002	9.625029e-005
2.009324963203199e-002	1.027533e-004
2.010324963203199e-002	1.089512e-004
2.011324963203199e-002	1.148779e-004
2.012324963203199e-002	1.205711e-004
2.013324963203199e-002	1.260601e-004
2.014324963203198e-002	1.313684e-004
2.015324963203198e-002	1.365155e-004
2.017324963203198e-002	1.463870e-004
2.019324963203198e-002	1.557747e-004
2.021324963203198e-002	1.647523e-004
2.023324963203198e-002	1.733755e-004
2.025324963203198e-002	1.816880e-004
2.028324963203198e-002	1.936480e-004
2.031324963203198e-002	2.050767e-004
2.034324963203198e-002	2.160430e-004
2.037324963203198e-002	2.266005e-004
2.041753534631769e-002	2.421436e-004
2.046182106060340e-002	2.563612e-004
2.050610677488911e-002	2.695750e-004
2.055039248917483e-002	2.821051e-004
2.059467820346054e-002	2.942702e-004
2.063896391774625e-002	3.063874e-004
2.068324963203196e-002	3.187722e-004
2.076610677488910e-002	3.404573e-004
2.084896391774624e-002	3.599037e-004
2.093182106060338e-002	3.775837e-004
2.101467820346052e-002	3.939619e-004
2.109753534631766e-002	4.094958e-004
2.118039248917480e-002	4.246353e-004
2.126324963203194e-002	4.398232e-004
2.129324963203194e-002	4.444346e-004
2.132324963203194e-002	4.490800e-004
2.135324963203194e-002	4.537804e-004
2.138324963203193e-002	4.585565e-004
2.141324963203193e-002	4.634290e-004
2.144324963203193e-002	4.684183e-004
2.147324963203193e-002	4.735447e-004
2.148324963203193e-002	4.798585e-004
2.149324963203193e-002	4.980843e-004
2.150324963203193e-002	5.572169e-004
2.151324963203193e-002	7.571025e-004
2.152082297399494e-002	1.191327e-003
2.152581872300764e-002	1.799348e-003
2.152956371662052e-002	2.573186e-003
2.153279161867580e-002	3.592269e-003
2.153571160840993e-002	4.930672e-003
2.153857912780187e-002	6.795775e-003
2.154169917710849e-002	9.706530e-003
2.154470087060815e-002	1.373743e-002
2.154777705139849e-002	1.964921e-002
2.155085211756431e-002	2.810066e-002
2.155397152437070e-002	4.032343e-002
2.155713553242927e-002	5.796433e-002
2.156036339306442e-002	8.351256e-002
2.156367157906108e-002	1.205958e-001
2.156708266171155e-002	1.746050e-001
2.157062472715397e-002	2.535827e-001
2.157433463674323e-002	3.696605e-001
2.157826172311083e-002	5.413624e-001
2.158247398653416e-002	7.974346e-001
2.158706837722313e-002	1.183430e+000
2.159218915936851e-002	1.773585e+000
2.159806351969041e-002	2.693639e+000
2.160507905519801e-002	4.168827e+000
2.161398463284187e-002	6.640030e+000
2.162398463284187e-002	1.011922e+001
2.163398463284187e-002	1.412897e+001
2.164398463284187e-002	1.838492e+001
2.165398463284187e-002	2.258625e+001
2.166398463284187e-002	2.644691e+001
2.167398463284187e-002	2.971431e+001
2.168398463284187e-002	3.217976e+001
2.169398463284187e-002	3.368350e+001
2.170398463284187e-002	3.411558e+001
2.172398463284187e-002	3.155915e+001
2.173398463284187e-002	2.857043e+001
2.174398463284187e-002	2.449789e+001
2.175398463284187e-002	1.941667e+001
2.176398463284187e-002	1.341952e+001
2.176764259287160e-002	1.101889e+001
2.176956759263242e-002	9.715256e+000
2.177122593617540e-002	8.571754e+000
2.177216299656108e-002	7.918485e+000
2.177302274277626e-002	7.315668e+000
2.177361000723501e-002	6.903178e+000
2.177407434574418e-002	6.577584e+000
2.177445877676617e-002	6.309169e+000
2.177479245840821e-002	6.077538e+000
2.177551484480788e-002	5.579798e+000
2.177606583038455e-002	5.200409e+000
2.177666649438980e-002	4.783897e+000
2.177724294281916e-002	4.380821e+000
2.177801472313730e-002	3.837545e+000
2.178101206115521e-002	1.693503e+000
2.178139582404276e-002	1.558244e+000
2.178192595435361e-002	1.519570e+000
2.178222057569512e-002	1.506188e+000
2.178258176450192e-002	1.491304e+000
2.178330414211551e-002	1.466659e+000
2.178474889734270e-002	1.428978e+000
2.178701055090247e-002	1.385478e+000
2.178994299068688e-002	1.343194e+000
2.179436056717904e-002	1.295206e+000
2.180051044639477e-002	1.245476e+000
2.180909314148780e-002	1.194312e+000
2.181909314148780e-002	1.150075e+000
2.182909314148780e-002	1.116032e+000
2.184909314148780e-002	1.066558e+000
2.186909314148780e-002	1.032420e+000
2.189909314148780e-002	9.981881e-001
2.192195028434494e-002	9.831854e-001
2.194480742720208e-002	9.708220e-001
2.196766457005922e-002	9.612053e-001
2.199052171291637e-002	9.544413e-001
2.201337885577351e-002	9.506347e-001
2.203623599863065e-002	9.498887e-001
2.205909314148779e-002	9.523050e-001
2.210909314148779e-002	9.602752e-001
2.215909314148779e-002	9.702401e-001
2.220909314148779e-002	9.823702e-001
2.225909314148778e-002	9.968313e-001
2.230909314148778e-002	1.013785e+000
2.235909314148778e-002	1.033388e+000
2.240909314148778e-002	1.055794e+000
2.250195028434492e-002	1.098016e+000
2.259480742720206e-002	1.140854e+000
2.268766457005919e-002	1.184366e+000
2.278052171291634e-002	1.228605e+000
2.287337885577347e-002	1.273617e+000
2.296623599863061e-002	1.319444e+000
2.305909314148775e-002	1.366121e+000
2.306909314148775e-002	1.370981e+000
2.307909314148775e-002	1.375834e+000
2.308909314148775e-002	1.380730e+000
2.309909314148775e-002	1.386129e+000
2.310909314148775e-002	1.391977e+000
2.311909314148775e-002	1.397917e+000
2.312909314148775e-002	1.403824e+000
2.313909314148775e-002	1.409704e+000
2.314909314148775e-002	1.415567e+000
2.315909314148775e-002	1.421415e+000
2.316909314148775e-002	1.427247e+000
2.317909314148775e-002	1.433062e+000
2.318909314148775e-002	1.438860e+000
2.335195028434488e-002	1.531246e+000
2.351480742720202e-002	1.617738e+000
2.367766457005915e-002	1.697623e+000
2.384052171291629e-002	1.770262e+000
2.400337885577343e-002	1.835083e+000
2.416623599863057e-002	1.891589e+000
2.432909314148770e-002	1.939353e+000
2.449195028434483e-002	1.977023e+000
2.465480742720197e-002	2.004506e+000
2.481766457005911e-002	2.021584e+000
2.498052171291625e-002	2.028123e+000
2.514337885577338e-002	2.024072e+000
2.530623599863052e-002	2.009462e+000
2.546909314148765e-002	1.984408e+000
2.547909314148765e-002	1.982535e+000
2.563766457005907e-002	1.947392e+000
2.579623599863050e-002	1.903325e+000
2.595480742720192e-002	1.850651e+000
2.611337885577334e-002	1.789756e+000
2.627195028434477e-002	1.721093e+000
2.643052171291619e-002	1.645182e+000
2.658909314148761e-002	1.562611e+000
2.671766457005903e-002	1.491599e+000
2.684623599863046e-002	1.417805e+000
2.697480742720188e-002	1.341569e+000
2.710337885577330e-002	1.263253e+000
2.723195028434473e-002	1.183241e+000
2.736052171291615e-002	1.101936e+000
2.748909314148757e-002	1.019764e+000
2.758195028434471e-002	9.604501e-001
2.767480742720185e-002	9.014560e-001
2.776766457005899e-002	8.429227e-001
2.786052171291613e-002	7.849944e-001
2.795337885577327e-002	7.278189e-001
2.804623599863041e-002	6.715474e-001
2.813909314148754e-002	6.163348e-001
2.820337885577326e-002	5.789334e-001
2.826766457005897e-002	5.422857e-001
2.833195028434468e-002	5.064335e-001
2.839623599863039e-002	4.714187e-001
2.846052171291610e-002	4.372839e-001
2.852480742720182e-002	4.040719e-001
2.858909314148753e-002	3.718264e-001
2.863337885577324e-002	3.502361e-001
2.867766457005895e-002	3.291755e-001
2.872195028434466e-002	3.086556e-001
2.876623599863038e-002	2.886874e-001
2.881052171291609e-002	2.692819e-001
2.885480742720180e-002	2.504504e-001
2.889909314148751e-002	2.322040e-001
2.893052171291609e-002	2.196247e-001
2.896195028434465e-002	2.073575e-001
2.899337885577322e-002	1.954057e-001
2.902480742720179e-002	1.837726e-001
2.905623599863037e-002	1.724618e-001
2.908766457005893e-002	1.614764e-001
2.911909314148750e-002	1.508199e-001
2.914195028434465e-002	1.432810e-001
2.916480742720179e-002	1.359220e-001
2.918766457005893e-002	1.287439e-001
2.921052171291607e-002	1.217480e-001
2.923337885577321e-002	1.149351e-001
2.925623599863036e-002	1.083065e-001
2.927909314148750e-002	1.018632e-001
2.930909314148750e-002	9.369201e-002
2.933909314148750e-002	8.584663e-002
2.936909314148749e-002	7.832977e-002
2.938909314148749e-002	7.350236e-002
2.940909314148749e-002	6.882291e-002
2.942909314148749e-002	6.429213e-002
2.944909314148749e-002	5.991075e-002
2.946909314148749e-002	5.567945e-002
2.948909314148749e-002	5.159889e-002
2.949909314148749e-002	4.961534e-002
2.950909314148749e-002	4.766971e-002
2.951909314148749e-002	4.576207e-002
2.952909314148749e-002	4.389251e-002
2.953909314148749e-002	4.206109e-002
2.954909314148749e-002	4.026788e-002
2.955909314148749e-002	3.851295e-002
2.956909314148749e-002	3.679637e-002
2.957909314148749e-002	3.511821e-002
2.958909314148749e-002	3.347852e-002
2.959909314148749e-002	3.187738e-002
2.960909314148748e-002	3.031483e-002
2.961909314148748e-002	2.879095e-002
2.962909314148748e-002	2.730578e-002
2.963909314148748e-002	2.585939e-002
2.964909314148748e-002	2.445182e-002
2.965909314148748e-002	2.308314e-002
2.966909314148748e-002	2.175338e-002
2.967909314148748e-002	2.046261e-002
2.968909314148748e-002	1.921087e-002
2.969909314148748e-002	1.799822e-002
2.970909314148748e-002	1.682469e-002
2.971909314148748e-002	1.569033e-002
2.972909314148748e-002	1.459519e-002
2.973909314148748e-002	1.353931e-002
2.974909314148748e-002	1.252273e-002
2.975909314148748e-002	1.154549e-002
2.976909314148748e-002	1.060762e-002
2.977909314148748e-002	9.709180e-003
2.978667025626314e-002	9.054707e-003
2.979547025003614e-002	8.323078e-003
2.980019848806322e-002	7.942611e-003
2.980562696502015e-002	7.516695e-003
2.981042092511915e-002	7.150254e-003
2.981326413977969e-002	6.937224e-003
2.981571840508065e-002	6.755921e-003
2.981721991829523e-002	6.646205e-003
2.981826558630287e-002	6.570349e-003
2.981979235596089e-002	6.460372e-003
2.982656563285385e-002	5.983591e-003
2.983333890974681e-002	5.524974e-003
2.984011218663977e-002	5.084528e-003
2.984688546353272e-002	4.662263e-003
2.985365874042568e-002	4.258187e-003
2.986043201731864e-002	3.872308e-003
2.986720529421159e-002	3.504635e-003
2.990032072719344e-002	1.969162e-003
2.993343616017527e-002	8.706426e-004
2.996655159315712e-002	2.094772e-004
2.999966702613895e-002	-1.393407e-005
3.003278245912079e-002	2.008089e-004
3.006589789210263e-002	8.541064e-004
3.009901332508447e-002	1.946359e-003
3.010133870534811e-002	2.039519e-003
3.010202482366077e-002	2.067419e-003
3.010339706028611e-002	2.123785e-003
3.010417691963943e-002	2.156154e-003
3.010489813516121e-002	2.186306e-003
3.010560877875821e-002	2.216218e-003
3.010633857663880e-002	2.247147e-003
3.010700766212367e-002	2.275691e-003
3.010776951914503e-002	2.308409e-003
3.010845890355783e-002	2.338216e-003
3.011006817218876e-002	2.408533e-003
3.011148856405789e-002	2.471458e-003
3.011199259666626e-002	2.493981e-003
3.011307248654502e-002	2.542579e-003
3.011496159213413e-002	2.628714e-003
3.011999096515951e-002	2.864987e-003
3.013197050943093e-002	3.468484e-003
3.013753804120407e-002	3.768480e-003
3.014262455497478e-002	4.053381e-003
3.015434620458914e-002	4.749268e-003
3.016536081641733e-002	5.453194e-003
3.017637542824552e-002	6.205519e-003
3.018739004007371e-002	7.006226e-003
3.019840465190190e-002	7.855297e-003
3.020941926373009e-002	8.752714e-003
3.022043387555828e-002	9.698460e-003
3.023144848738647e-002	1.069252e-002
3.027001991595790e-002	1.455498e-002
3.030859134452933e-002	1.900614e-002
3.034716277310075e-002	2.404411e-002
3.038573420167218e-002	2.966702e-002
3.042430563024360e-002	3.587298e-002
3.046287705881503e-002	4.266011e-002
3.050144848738646e-002	5.002654e-002
3.061573420167217e-002	7.539332e-002
3.073001991595788e-002	1.055543e-001
3.084430563024360e-002	1.403292e-001
3.095859134452931e-002	1.795400e-001
3.107287705881502e-002	2.230105e-001
3.118716277310073e-002	2.705667e-001
3.130144848738645e-002	3.220369e-001
3.137716277310076e-002	3.553777e-001
3.145287705881506e-002	3.887664e-001
3.152859134452937e-002	4.219783e-001
3.160430563024368e-002	4.547934e-001
3.168001991595799e-002	4.869967e-001
3.175573420167230e-002	5.183777e-001
3.183144848738661e-002	5.487310e-001
3.188430563024377e-002	5.704601e-001
3.193716277310093e-002	5.922028e-001
3.199001991595809e-002	6.139377e-001
3.204287705881524e-002	6.356443e-001
3.209573420167240e-002	6.573020e-001
3.214859134452956e-002	6.788907e-001
3.220144848738672e-002	7.003908e-001
3.221144848738673e-002	7.044587e-001
3.222144848738673e-002	7.085242e-001
3.223144848738673e-002	7.125870e-001
3.224144848738673e-002	7.166460e-001
3.225144848738674e-002	7.207017e-001
3.226144848738674e-002	7.247544e-001
3.227144848738674e-002	7.288044e-001
3.228144848738675e-002	7.328516e-001
3.229144848738675e-002	7.368958e-001
3.230144848738675e-002	7.409372e-001
3.231144848738676e-002	7.449753e-001
3.232144848738676e-002	7.490102e-001
3.233144848738676e-002	7.530419e-001
3.235144848738677e-002	7.610952e-001
3.247001991595824e-002	8.085812e-001
3.258859134452970e-002	8.553658e-001
3.270716277310116e-002	9.012950e-001
3.282573420167263e-002	9.462215e-001
3.294430563024409e-002	9.900043e-001
3.306287705881555e-002	1.032509e+000
3.318144848738702e-002	1.073609e+000
3.333573420167278e-002	1.124692e+000
3.349001991595855e-002	1.172446e+000
3.364430563024431e-002	1.216620e+000
3.379859134453007e-002	1.256985e+000
3.395287705881583e-002	1.293336e+000
3.410716277310159e-002	1.325490e+000
3.426144848738735e-002	1.353286e+000
3.440859134453025e-002	1.375249e+000
3.455573420167316e-002	1.392699e+000
3.470287705881606e-002	1.405554e+000
3.485001991595896e-002	1.413752e+000
3.499716277310187e-002	1.417254e+000
3.514430563024477e-002	1.416041e+000
3.529144848738767e-002	1.410116e+000
3.545144848738772e-002	1.398176e+000
3.561144848738777e-002	1.380897e+000
3.577144848738782e-002	1.358372e+000
3.593144848738786e-002	1.330718e+000
3.609144848738791e-002	1.298085e+000
3.625144848738796e-002	1.260650e+000
3.641144848738801e-002	1.218621e+000
3.654716277310234e-002	1.179708e+000
3.668287705881666e-002	1.138193e+000
3.681859134453099e-002	1.094233e+000
3.695430563024532e-002	1.047997e+000
3.709001991595965e-002	9.996690e-001
3.722573420167397e-002	9.494417e-001
3.736144848738830e-002	8.975223e-001
3.746001991595976e-002	8.590900e-001
3.755859134453122e-002	8.200824e-001
3.765716277310268e-002	7.805880e-001
3.775573420167414e-002	7.406985e-001
3.785430563024560e-002	7.005087e-001
3.795287705881705e-002	6.601165e-001
3.805144848738851e-002	6.196230e-001
3.812001991595997e-002	5.916062e-001
3.818859134453141e-002	5.633973e-001
3.825716277310286e-002	5.350592e-001
3.832573420167431e-002	5.066562e-001
3.839430563024576e-002	4.782540e-001
3.846287705881721e-002	4.499196e-001
3.853144848738866e-002	4.217212e-001
3.857859134453153e-002	4.022847e-001
3.862573420167440e-002	3.823806e-001
3.867287705881727e-002	3.620914e-001
3.872001991596015e-002	3.415006e-001
3.876716277310302e-002	3.206927e-001
3.881430563024589e-002	2.997530e-001
3.886144848738876e-002	2.787679e-001
3.889430563024592e-002	2.640900e-001
3.892716277310307e-002	2.496832e-001
3.896001991596022e-002	2.355585e-001
3.899287705881737e-002	2.217267e-001
3.902573420167452e-002	2.081989e-001
3.905859134453168e-002	1.949863e-001
3.909144848738883e-002	1.820999e-001
3.911430563024598e-002	1.733943e-001
3.913716277310313e-002	1.648798e-001
3.916001991596028e-002	1.565581e-001
3.918287705881743e-002	1.484308e-001
3.920573420167458e-002	1.404996e-001
3.922859134453173e-002	1.327664e-001
3.925144848738888e-002	1.252327e-001
3.928144848738889e-002	1.156555e-001
3.931144848738890e-002	1.064326e-001
3.934144848738891e-002	9.756806e-002
3.937144848738892e-002	8.906601e-002
3.939144848738892e-002	8.360125e-002
3.941144848738893e-002	7.830043e-002
3.943144848738894e-002	7.316462e-002
3.945144848738894e-002	6.819487e-002
3.947144848738895e-002	6.339224e-002
3.949144848738895e-002	5.875775e-002
3.950144848738896e-002	5.650387e-002
3.951144848738896e-002	5.429238e-002
3.952144848738896e-002	5.212342e-002
3.953144848738897e-002	4.999710e-002
3.954144848738897e-002	4.791354e-002
3.955144848738897e-002	4.587286e-002
3.956144848738898e-002	4.387516e-002
3.957144848738898e-002	4.192057e-002
3.958144848738898e-002	4.000918e-002
3.959144848738899e-002	3.814112e-002
3.960144848738899e-002	3.631649e-002
3.961144848738899e-002	3.453540e-002
3.962144848738899e-002	3.279795e-002
3.963144848738900e-002	3.110424e-002
3.964144848738900e-002	2.945438e-002
3.965144848738900e-002	2.784848e-002
3.966144848738901e-002	2.628662e-002
3.967144848738901e-002	2.476890e-002
3.968144848738901e-002	2.329542e-002
3.969144848738902e-002	2.186628e-002
3.970144848738902e-002	2.048157e-002
3.971144848738902e-002	1.914138e-002
3.972144848738902e-002	1.784580e-002
3.973144848738903e-002	1.659491e-002
3.974144848738903e-002	1.538881e-002
3.975144848738903e-002	1.422757e-002
3.976144848738904e-002	1.311130e-002
3.977144848738904e-002	1.204005e-002
3.978144848738904e-002	1.101392e-002
3.978859079021588e-002	1.030869e-002
3.979676488533738e-002	9.529903e-003
3.980137843586146e-002	9.103712e-003
3.980782066324869e-002	8.524742e-003
3.981147665926508e-002	8.204552e-003
3.981413188306122e-002	7.975813e-003
3.981625344637133e-002	7.795351e-003
3.981739653177834e-002	7.698967e-003
3.981845860269185e-002	7.609946e-003
3.981986978620312e-002	7.492458e-003
3.982145576800424e-002	7.361497e-003
3.982335542525235e-002	7.206141e-003
3.982772103274011e-002	6.855341e-003
3.983761914906191e-002	6.092118e-003
3.984751726538373e-002	5.373593e-003
3.985741538170554e-002	4.699822e-003
3.986731349802734e-002	4.070864e-003
3.987721161434915e-002	3.486777e-003
3.988710973067097e-002	2.947618e-003
3.989700784699277e-002	2.453446e-003
3.992619665409473e-002	1.258571e-003
3.995538546119667e-002	4.571831e-004
3.998457426829863e-002	5.034447e-005
4.001376307540058e-002	3.911666e-005
4.004295188250254e-002	4.245612e-004
4.007214068960448e-002	1.207740e-003
4.010132949670644e-002	2.389714e-003
4.010201131163201e-002	2.422089e-003
4.010337494148316e-002	2.487504e-003
4.010414739192036e-002	2.524956e-003
4.010557413735980e-002	2.594870e-003
4.010630665190546e-002	2.631134e-003
4.010698238855461e-002	2.664810e-003
4.010766938419066e-002	2.699265e-003
4.010835720477423e-002	2.733982e-003
4.010921399578108e-002	2.777537e-003
